City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
98,Albany,US,2022-05-21 01:35:49,42.6001,-73.9662,68.65,81,100,1.01
99,Kavieng,PG,2022-05-21 01:38:15,-2.5744,150.7967,84.78,71,36,12.24
100,Toora-Khem,RU,2022-05-21 01:38:15,52.4675,96.11,60.19,57,6,4.5
101,Torbay,CA,2022-05-21 01:35:30,47.6666,-52.7314,44.76,80,40,3.44
102,Bergen,NO,2022-05-21 01:36:29,60.392,5.328,53.08,84,100,2.3
103,Veraval,IN,2022-05-21 01:38:16,20.9,70.3667,83.41,74,10,14.52
104,Kyrksaeterora,NO,2022-05-21 01:38:16,63.2906,9.0891,50.99,83,100,2.39
105,Chuy,UY,2022-05-21 01:38:17,-33.6971,-53.4616,48.38,86,32,6.17
106,Broken Hill,AU,2022-05-21 01:38:17,-31.95,141.4333,60.28,69,80,14.76
107,Tual,ID,2022-05-21 01:38:18,-5.6667,132.75,84.31,70,77,20.38
108,Ilanskiy,RU,2022-05-21 01:38:18,56.2358,96.065,65.21,50,57,10.47
109,Port Lincoln,AU,2022-05-21 01:38:18,-34.7333,135.8667,60.35,60,0,15.59
110,Mar Del Plata,AR,2022-05-21 01:37:58,-38.0023,-57.5575,52.95,78,0,8.05
111,Ancud,CL,2022-05-21 01:38:19,-41.8697,-73.8203,51.98,90,100,12.93
112,Touros,BR,2022-05-21 01:38:19,-5.1989,-35.4608,77.63,87,86,6.04
113,Butaritari,KI,2022-05-21 01:38:20,3.0707,172.7902,81.34,73,62,13.56
114,Ilo,PE,2022-05-21 01:38:20,-17.6394,-71.3375,61.66,82,75,5.75
115,Itiuba,BR,2022-05-21 01:38:21,-10.6917,-39.8536,69.3,81,100,4.85
116,Flinders,AU,2022-05-21 01:38:21,-34.5833,150.8552,64.18,72,86,4.0
117,Khatanga,RU,2022-05-21 01:38:21,71.9667,102.5,40.03,76,100,12.48
118,Los Lunas,US,2022-05-21 01:38:22,34.8062,-106.7334,85.91,12,0,22.44
119,Carutapera,BR,2022-05-21 01:38:22,-1.195,-46.02,72.88,95,100,4.29
120,Lebu,CL,2022-05-21 01:33:25,-37.6167,-73.65,50.32,91,33,6.6
121,Mayumba,GA,2022-05-21 01:38:23,-3.432,10.6554,76.21,88,97,6.53
122,Zyryanovsk,KZ,2022-05-21 01:38:23,49.7386,84.2719,63.45,63,6,1.79
123,Las Palmas,ES,2022-05-21 01:38:24,28.4204,-14.0131,65.19,73,100,13.8
124,Pevek,RU,2022-05-21 01:38:24,69.7008,170.3133,33.31,99,83,5.39
125,Bonavista,CA,2022-05-21 01:38:24,48.6499,-53.1147,41.4,74,0,5.77
126,Diego De Almagro,CL,2022-05-21 01:38:25,-26.3667,-70.05,58.26,43,65,1.97
127,Ribeira Grande,PT,2022-05-21 01:38:25,38.5167,-28.7,64.0,97,100,8.95
128,Aksarka,RU,2022-05-21 01:38:26,66.5606,67.7975,30.65,87,100,22.5
129,Umm Kaddadah,SD,2022-05-21 01:38:26,13.6017,26.6876,78.85,13,79,5.26
130,Bako,ET,2022-05-21 01:38:26,5.7833,36.5667,62.73,85,72,4.32
131,Ocos,GT,2022-05-21 01:38:27,14.5094,-92.1933,84.38,71,100,4.76
132,Saint-Philippe,RE,2022-05-21 01:38:27,-21.3585,55.7679,69.39,83,36,10.47
133,Maniitsoq,GL,2022-05-21 01:38:28,65.4167,-52.9,35.89,70,100,4.9
134,Yining,CN,2022-05-21 01:38:28,29.0361,114.5636,70.16,77,97,1.01
135,Codrington,AU,2022-05-21 01:38:28,-38.2667,141.9667,57.65,60,5,7.45
136,Kolosovka,RU,2022-05-21 01:38:29,56.4678,73.611,45.66,75,100,1.74
137,Tuktoyaktuk,CA,2022-05-21 01:38:29,69.4541,-133.0374,35.6,80,75,11.5
138,Tallahassee,US,2022-05-21 01:35:09,30.4383,-84.2807,78.64,86,20,4.61
139,Belmonte,BR,2022-05-21 01:38:30,-15.8631,-38.8828,69.93,65,13,6.26
140,Mirador,BR,2022-05-21 01:39:30,-6.3708,-44.3631,72.43,77,82,1.32
141,Lasa,IT,2022-05-21 01:39:31,46.6166,10.7002,58.37,82,83,4.14
142,Janauba,BR,2022-05-21 01:39:31,-15.8025,-43.3089,58.21,30,25,4.05
143,Daru,PG,2022-05-21 01:39:32,-9.0763,143.2092,83.75,70,38,11.12
144,San Juan,AR,2022-05-21 01:36:37,-31.5375,-68.5364,59.88,26,100,4.14
145,Upernavik,GL,2022-05-21 01:39:32,72.7868,-56.1549,17.08,97,72,9.15
146,Vaini,TO,2022-05-21 01:39:33,-21.2,-175.2,80.76,74,20,9.22
147,Inverell,AU,2022-05-21 01:39:33,-29.7833,151.1167,62.67,68,100,5.99
148,Kahului,US,2022-05-21 01:35:21,20.8947,-156.47,89.62,51,40,16.11
149,Ayr,GB,2022-05-21 01:39:34,55.4627,-4.6339,52.32,87,75,13.8
150,Pangody,RU,2022-05-21 01:39:34,65.85,74.4859,39.88,87,100,7.29
151,Vaitape,PF,2022-05-21 01:39:35,-16.5167,-151.75,80.56,70,19,7.02
152,Fairbanks,US,2022-05-21 01:39:11,64.8378,-147.7164,74.61,26,0,4.61
153,Vilhena,BR,2022-05-21 01:39:35,-12.7406,-60.1458,62.82,67,0,1.14
154,Hithadhoo,MV,2022-05-21 01:39:36,-0.6,73.0833,82.83,72,20,9.48
155,Alugan,PH,2022-05-21 01:39:36,12.2188,125.4808,84.54,73,100,9.24
156,Tamworth,GB,2022-05-21 01:37:00,52.634,-1.6959,52.83,84,82,5.01
157,Airai,TL,2022-05-21 01:39:37,-8.9266,125.4092,72.9,50,83,5.75
158,Taksimo,RU,2022-05-21 01:39:37,56.3444,114.8794,60.24,46,95,1.54
159,Atbasar,KZ,2022-05-21 01:39:38,51.8,68.3333,67.66,37,54,18.05
160,Iqaluit,CA,2022-05-21 01:39:38,63.7506,-68.5145,29.93,86,100,8.05
161,Tabou,CI,2022-05-21 01:39:38,4.423,-7.3528,77.45,88,100,6.82
162,Fayaoue,NC,2022-05-21 01:39:39,-20.65,166.5333,75.81,84,56,30.85
